
#LAMMPS data file for  560 tatb and 400 cl20                                                         
 27840   atoms
     4  atom types


   0.0000000000000000        101.40000000000001      xlo xhi
   0.0000000000000000        100.29999999999971      ylo yhi
   0.0000000000000000        101.84999999999940      zlo zhi

   7.5724393247565500E-006   7.6894610690573746E-006   7.6894604885192359E-006 xy xz yz

 Masses

 1   12.011150360107422     
 2   1.0079699754714966     
 3   15.999400138854980     
 4   14.006699562072754     

 Atoms

    93  4 0.000000   77.745002747   52.183998108   58.333000183
    94  4 0.000000   77.852996826   50.890998840   58.945999146
    95  4 0.000000   79.349998474   52.008998871   61.577999115
    96  4 0.000000   78.885002136   50.784000397   61.018001556
    97  3 0.000000   81.850997925   49.138000488   61.511001587
    98  3 0.000000   81.089996338   47.091999054   61.515998840
    99  3 0.000000   79.025001526   48.395999908   63.208000183
   100  3 0.000000   77.246002197   49.669998169   63.301998138
   101  3 0.000000   75.021003723   49.880001068   58.800998688
   102  3 0.000000   75.932998657   48.395999908   57.470001221
   103  3 0.000000   79.928001404   48.972999573   56.403999329
   104  3 0.000000   78.684997559   47.213001251   56.703998566
   105  3 0.000000   78.458999634   52.389999390   57.375999451
   106  3 0.000000   76.880996704   52.910999298   58.791999817
   107  3 0.000000   78.500999451   52.805000305   61.915000916
   108  3 0.000000   80.555000305   52.099998474   61.726001740
   109  1 0.000000   83.765998840   55.812999725   61.889999390
   110  2 0.000000   84.150001526   56.044998169   62.700000763
   111  1 0.000000   82.667999268   56.782001495   59.907001495
   112  2 0.000000   82.388000488   57.608001709   59.588001251
   113  1 0.000000   83.458000183   54.666000366   59.039001465
   114  2 0.000000   83.746002197   54.242000580   58.273998260
   115  1 0.000000   81.514999390   55.712001801   60.013000488
   116  2 0.000000   80.696998596   56.044998169   59.715000153
   117  1 0.000000   82.611999512   54.747001648   62.013999939
   118  2 0.000000   82.390998840   54.518001556   62.924999237
   119  1 0.000000   84.143997192   54.054000854   60.340999603
   120  2 0.000000   84.720001221   53.398998260   60.102001190
   121  4 0.000000   83.725997925   58.247001648   61.574001312
   122  4 0.000000   83.218002319   56.972999573   61.235000610
   123  4 0.000000   84.867996216   56.618000031   58.782001495
   124  4 0.000000   83.593002319   56.116001129   58.967998505
   125  4 0.000000   81.343002319   53.455001831   59.068000793
   126  4 0.000000   82.004997253   54.659000397   59.111999512
   127  4 0.000000   80.203002930   55.314998627   62.049999237
   128  4 0.000000   81.414001465   55.250000000   61.369998932
   129  4 0.000000   83.397003174   52.395000458   61.993000031
   130  4 0.000000   83.100997925   53.587001801   61.250000000
   131  4 0.000000   86.041000366   54.853000641   61.668998718
   132  4 0.000000   84.792999268   55.158000946   61.050998688
   133  3 0.000000   84.575996399   58.280998230   62.448001862
   134  3 0.000000   83.228996277   59.194000244   60.993999481
   135  3 0.000000   85.066001892   57.766998291   59.145000458
   136  3 0.000000   85.675003052   55.865001678   58.247001648
   137  3 0.000000   81.986999512   52.479999542   58.682998657
   138  3 0.000000   80.166000366   53.474998474   59.389999390
   139  3 0.000000   80.228996277   55.076999664   63.243999481
   140  3 0.000000   79.220001221   55.626998901   61.395999908
   141  3 0.000000   82.873001099   52.291999817   63.081001282
   142  3 0.000000   84.082000732   51.573001862   61.410999298
   143  3 0.000000   86.674003601   53.941001892   61.182998657
   144  3 0.000000   86.375999451   55.589000702   62.578998566
   145  1 0.000000   32.745998383   23.596000671   51.397998810
   146  2 0.000000   32.006999969   23.079999924   51.610000610
   147  1 0.000000   35.037998199   23.440000534   50.501998901
   148  2 0.000000   35.620998383   22.801000595   50.160999298
   149  1 0.000000   35.131999969   25.530000687   51.714000702
   150  2 0.000000   35.695999146   26.090999603   52.180000305
   151  1 0.000000   34.742000580   24.628999710   49.512001038
   152  2 0.000000   35.215000153   24.549999237   48.713001251
   153  1 0.000000   32.433998108   24.777000427   50.401000977
   154  2 0.000000   31.525999069   24.777999878   50.073001862
   155  1 0.000000   33.639999390   25.617000580   52.264999390
   156  2 0.000000   33.602001190   26.195999146   52.958999634
   157  4 0.000000   33.784999847   21.398000717   51.061000824
   158  4 0.000000   33.777000427   22.787000656   50.799999237
   159  4 0.000000   35.810001373   23.504999161   52.854000092
   160  4 0.000000   35.624000549   24.159999847   51.650001526
   161  4 0.000000   34.972999573   27.052000046   49.816001892
   162  4 0.000000   35.221000671   25.784000397   50.284999847
   163  4 0.000000   32.835998535   24.673999786   47.962001801
   164  4 0.000000   33.326999664   24.704000473   49.263000488
   165  4 0.000000   31.655000687   26.856000900   51.508998871
   166  4 0.000000   32.751998901   25.993999481   51.167999268
   167  4 0.000000   32.412998199   24.145999908   53.791999817
   168  4 0.000000   33.228000641   24.257999420   52.626998901
   169  3 0.000000   32.875000000   20.965000153   51.745998383
   170  3 0.000000   34.675998688   20.759000778   50.532001495
   171  3 0.000000   35.792999268   22.284000397   52.825000763
   172  3 0.000000   36.000999451   24.215999603   53.834999084
   173  3 0.000000   34.970001221   27.961000443   50.647998810
   174  3 0.000000   34.804000854   27.159000397   48.613998413
   175  3 0.000000   31.631999969   24.561000824   47.831001282
   176  3 0.000000   33.659000397   24.743999481   47.062000275
   177  3 0.000000   30.652999878   26.746000290   50.837001801
   178  3 0.000000   31.882999420   27.667999268   52.387001038
   179  3 0.000000   32.527999878   25.024000168   54.618000031
   180  3 0.000000   31.736999512   23.135999680   53.868000031
   181  1 0.000000   27.507999420   21.940999985   56.061000824
   182  2 0.000000   27.523000717   21.391000748   56.805000305
   183  1 0.000000   26.537000656   24.041999817   55.214000702
   184  2 0.000000   25.990999222   24.736000061   55.506000519
   185  1 0.000000   27.083000183   22.896999359   53.154998779
   186  2 0.000000   26.834999084   22.801000595   52.272998810
   187  1 0.000000   27.957000732   24.510999680   54.719001770
   188  2 0.000000   28.059000015   25.436000824   54.759998322
   189  1 0.000000   28.937000275   22.403999329   55.583000183
   190  2 0.000000   29.652999878   22.120000839   56.165000916
   191  1 0.000000   27.725000381   21.555000305   53.728000641
   192  2 0.000000   27.719999313   20.916000366   53.088001251
   193  4 0.000000   25.754999161   23.086999893   57.340999603
   194  4 0.000000   26.732999802   23.125999451   56.320999146
   195  4 0.000000   24.854000092   22.635999680   54.063999176
   196  4 0.000000   26.003999710   23.400999069   53.995998383
   197  4 0.000000   29.110000610   24.125999451   52.588001251
   198  4 0.000000   27.950000763   24.051000595   53.323001862
   199  4 0.000000   29.947999954   24.590000153   56.158000946
   200  4 0.000000   28.975000381   23.850999832   55.493000031
   201  4 0.000000   30.049999237   20.819000244   54.033000946
   202  4 0.000000   29.066999435   21.847999573   54.226001740
   203  4 0.000000   26.747999191   19.783000946   55.108001709
   204  4 0.000000   26.958999634   21.179000854   54.919998169
   205  3 0.000000   25.666999817   22.048000336   57.972999573
   206  3 0.000000   25.127000809   24.114000320   57.521999359
   207  3 0.000000   24.148000717   22.791000366   55.048999786
   208  3 0.000000   24.639999390   21.891000748   53.113998413
   209  3 0.000000   29.209999084   23.360000610   51.627998352
   210  3 0.000000   29.922000885   24.964000702   52.943000793
   211  3 0.000000   30.663000107   23.983999252   56.933998108
   212  3 0.000000   29.985000610   25.787000656   55.922000885
   213  3 0.000000   30.940000534   20.760999680   54.854999542
   214  3 0.000000   29.930999756   20.165000916   53.013999939
   215  3 0.000000   26.763999939   19.093999863   54.111000061
   216  3 0.000000   26.502000809   19.434000015   56.250000000
   217  1 0.000000   31.844999313   23.104999542   61.236000061
   218  2 0.000000   32.583999634   23.621000290   61.023998260
   219  1 0.000000   29.552999496   23.261999130   62.131999969
   220  2 0.000000   28.969999313   23.899999619   62.472000122
   221  1 0.000000   29.458000183   21.170999527   60.917999268
   222  2 0.000000   28.893999100   20.610000610   60.453998566
   223  1 0.000000   29.849000931   22.072000504   63.120998383
   224  2 0.000000   29.375999451   22.152000427   63.921001434
   225  1 0.000000   32.155998230   21.923999786   62.230998993
   226  2 0.000000   33.063999176   21.922000885   62.560001373
   227  1 0.000000   30.951000214   21.083999634   60.368000031
   228  2 0.000000   30.988000870   20.506000519   59.673999786
   229  4 0.000000   30.805000305   25.302999496   61.573001862
   230  4 0.000000   30.812999725   23.915000916   61.833000183
   231  4 0.000000   28.780000687   23.195999146   59.778999329
   232  4 0.000000   28.966999054   22.541000366   60.983001709
   233  4 0.000000   29.618000031   19.648000717   62.816001892
   234  4 0.000000   29.368999481   20.917999268   62.348999023
   235  4 0.000000   31.753999710   22.027000427   64.670997620
   236  4 0.000000   31.263999939   21.996999741   63.370998383
   237  4 0.000000   32.935001373   19.844999313   61.124000549
   238  4 0.000000   31.839000702   20.707000732   61.465999603
   239  4 0.000000   32.176998138   22.555999756   58.841999054
   240  4 0.000000   31.361999512   22.441999435   60.005001068
   241  3 0.000000   31.715999603   25.736000061   60.887001038
   242  3 0.000000   29.913999557   25.941999435   62.101001740
   243  3 0.000000   28.797000885   24.417999268   59.808998108
   244  3 0.000000   28.590000153   22.486000061   58.798000336
   245  3 0.000000   29.621000290   18.739999771   61.986000061
   246  3 0.000000   29.787000656   19.541000366   64.018997192
   247  3 0.000000   32.958000183   22.141000748   64.802001953
   248  3 0.000000   30.931999207   21.957000732   65.570999146
   249  3 0.000000   33.937999725   19.954999924   61.794998169
   250  3 0.000000   32.708000183   19.033000946   60.245998383
   251  3 0.000000   32.062999725   21.677999496   58.014999390
   252  3 0.000000   32.853000641   23.565999985   58.764999390
   253  1 0.000000   37.082000732   24.760000229   56.571998596
   254  2 0.000000   37.067001343   25.311000824   55.827999115
   255  1 0.000000   38.053001404   22.658000946   57.418998718
   256  2 0.000000   38.599998474   21.965000153   57.127998352
   257  1 0.000000   37.506999969   23.805000305   59.479000092
   258  2 0.000000   37.755001068   23.899999619   60.360000610
   259  1 0.000000   36.631999969   22.190999985   57.914001465
   260  2 0.000000   36.530998230   21.264999390   57.872001648
   261  1 0.000000   35.653999329   24.297000885   57.049999237
   262  2 0.000000   34.937999725   24.580999374   56.467998505
   263  1 0.000000   36.866001129   25.145999908   58.903999329
   264  2 0.000000   36.869998932   25.784999847   59.544998169
   265  4 0.000000   38.834999084   23.614000320   55.292999268
   266  4 0.000000   37.858001709   23.573999405   56.311000824
   267  4 0.000000   39.736999512   24.065000534   58.569999695
   268  4 0.000000   38.585998535   23.299999237   58.638000488
   269  4 0.000000   35.479999542   22.576000214   60.044998169
   270  4 0.000000   36.639999390   22.649000168   59.310001373
   271  4 0.000000   34.643001556   22.111000061   56.476001740
   272  4 0.000000   35.615001678   22.850000381   57.140998840
   273  4 0.000000   34.540000916   25.881000519   58.599998474
   274  4 0.000000   35.522998810   24.854000092   58.407001495
   275  4 0.000000   37.841999054   26.917999268   57.523998260
   276  4 0.000000   37.631000519   25.521999359   57.714000702
   277  3 0.000000   38.923000336   24.652999878   54.659999847
   278  3 0.000000   39.464000702   22.586999893   55.111000061
   279  3 0.000000   40.443000793   23.909999847   57.584999084
   280  3 0.000000   39.950000763   24.809999466   59.520000458
   281  3 0.000000   35.380001068   23.340000153   61.004001617
   282  3 0.000000   34.668998718   21.736999512   59.689998627
   283  3 0.000000   33.926998138   22.716999054   55.700000763
   284  3 0.000000   34.604999542   20.913999557   56.710998535
   285  3 0.000000   33.651000977   25.938999176   57.777000427
   286  3 0.000000   34.659999847   26.535999298   59.619998932
   287  3 0.000000   37.826999664   27.606000900   58.520999908
   288  3 0.000000   38.088001251   27.267999649   56.382999420
   289  1 0.000000   56.375999451   39.513000488   17.163000107
   290  2 0.000000   56.519001007   38.769001007   16.632999420
   291  1 0.000000   57.331001282   41.715000153   17.728000641
   292  2 0.000000   58.042999268   42.259998322   17.482000351
   293  1 0.000000   55.972000122   41.262001038   19.677000046
   294  2 0.000000   55.900001526   41.417999268   20.582000732
   295  1 0.000000   55.916999817   42.384998322   17.544000626
   296  2 0.000000   55.979999542   43.262001038   17.232000351
   297  1 0.000000   54.958999634   40.175998688   16.961999893
   298  2 0.000000   54.437999725   39.771999359   16.256999969
   299  1 0.000000   55.353000641   39.847999573   19.278999329
   300  2 0.000000   55.048000336   39.428001404   20.020000458
   301  4 0.000000   58.605998993   40.130001068   16.344999313
   302  4 0.000000   57.368000031   40.523998260   16.899999619
   303  4 0.000000   58.305000305   40.622001648   19.725000381
   304  4 0.000000   57.330001831   41.435001373   19.177999496
   305  4 0.000000   54.087001801   42.714000702   19.143999100
   306  4 0.000000   55.395999908   42.361000061   18.917999268
   307  4 0.000000   54.542999268   42.144001007   15.520999908
   308  4 0.000000   55.118999481   41.583000183   16.656000137
   309  4 0.000000   53.168998718   39.183998108   18.364999771
   310  4 0.000000   54.308998108   40.053001404   18.277999878
   311  4 0.000000   56.437999725   37.694999695   18.847000122
   312  4 0.000000   56.396999359   39.095001221   18.579999924
   313  3 0.000000   58.734001160   38.948001862   16.076999664
   314  3 0.000000   59.409000397   41.021999359   16.142000198
   315  3 0.000000   59.310001373   40.439998627   19.054000854
   316  3 0.000000   58.078998566   40.180999756   20.847000122
   317  3 0.000000   53.561000824   42.273998260   20.166999817
   318  3 0.000000   53.576999664   43.451999664   18.319000244
   319  3 0.000000   54.034999847   41.376998901   14.725999832
   320  3 0.000000   54.618000031   43.358001709   15.409999847
   321  3 0.000000   52.599998474   38.935001373   17.323999405
   322  3 0.000000   52.847000122   38.855998993   19.490999222
   323  3 0.000000   55.992000580   37.334999084   19.913999557
   324  3 0.000000   56.986000061   37.011001587   18.000999451
   325  1 0.000000   56.616001129   32.339000702   16.533000946
   326  2 0.000000   57.292999268   31.743999481   16.739999771
   327  1 0.000000   54.162998199   32.581001282   16.558000565
   328  2 0.000000   53.409000397   32.104999542   16.820999146
   329  1 0.000000   54.793998718   34.221000671   14.895999908
   330  2 0.000000   54.507999420   34.648998260   14.131999969
   331  1 0.000000   54.298999786   33.992000580   17.245000839
   332  2 0.000000   53.585998535   34.179000854   17.813999176
   333  1 0.000000   56.765998840   33.743000031   17.232999802
   334  2 0.000000   57.504001617   33.792999268   17.851999283
   335  1 0.000000   56.380001068   34.058998108   14.913000107
   336  2 0.000000   56.729999542   34.402999878   14.154000282
   337  4 0.000000   55.195999146   30.400999069   17.031999588
   338  4 0.000000   55.333999634   31.801000595   16.909999847
   339  4 0.000000   54.220001221   31.989000320   14.154000282
   340  4 0.000000   54.103000641   32.958999634   15.131999969
   341  4 0.000000   54.560001373   36.224998474   16.263999939
   342  4 0.000000   54.284000397   34.890998840   16.082000732
   343  4 0.000000   55.576999664   34.389999390   19.305999756
   344  4 0.000000   55.548000336   34.060001373   17.955999374
   345  4 0.000000   58.173999786   35.354999542   15.979999542
   346  4 0.000000   56.908000946   34.694999695   16.118000031
   347  4 0.000000   57.791999817   32.136001587   14.361000061
   348  4 0.000000   56.671001434   32.633998871   15.086000443
   349  3 0.000000   56.201000214   29.735000610   16.853000641
   350  3 0.000000   54.094001770   29.996000290   17.353000641
   351  3 0.000000   54.037998199   30.832000732   14.501999855
   352  3 0.000000   54.472999573   32.386001587   13.022999763
   353  3 0.000000   54.974998474   36.846000671   15.284000397
   354  3 0.000000   54.341999054   36.674999237   17.375999451
   355  3 0.000000   56.638999939   34.252998352   19.884000778
   356  3 0.000000   54.527000427   34.769001007   19.802000046
   357  3 0.000000   58.874000549   35.393001556   16.969999313
   358  3 0.000000   58.375999451   35.881000519   14.901000023
   359  3 0.000000   58.091999054   32.735000610   13.350999832
   360  3 0.000000   58.291999817   31.111999512   14.795000076
   361  1 0.000000   59.148998260   31.937000275   22.885999680
   362  2 0.000000   59.005001068   32.680999756   23.416000366
   363  1 0.000000   58.193000793   29.735000610   22.320999146
   364  2 0.000000   57.481998444   29.190000534   22.565999985
   365  1 0.000000   59.553001404   30.188999176   20.371999741
   366  2 0.000000   59.624000549   30.031999588   19.468000412
   367  1 0.000000   59.606998444   29.065000534   22.506000519
   368  2 0.000000   59.544998169   28.187999725   22.818000793
   369  1 0.000000   60.564998627   31.274000168   23.086000443
   370  2 0.000000   61.085998535   31.679000854   23.791000366
   371  1 0.000000   60.171001434   31.601999283   20.770000458
   372  2 0.000000   60.474998474   32.021999359   20.028999329
   373  4 0.000000   56.917999268   31.319000244   23.704000473
   374  4 0.000000   58.155998230   30.926000595   23.149000168
   375  4 0.000000   57.217998505   30.826999664   20.322999954
   376  4 0.000000   58.194000244   30.014999390   20.871000290
   377  4 0.000000   61.437999725   28.736999512   20.903999329
   378  4 0.000000   60.126998901   29.087999344   21.131000519
   379  4 0.000000   60.979999542   29.305000305   24.527000427
   380  4 0.000000   60.405998230   29.867000580   23.392999649
   381  4 0.000000   62.354000092   32.265998840   21.684999466
   382  4 0.000000   61.215000153   31.396999359   21.770999908
   383  4 0.000000   59.084999084   33.754001617   21.201999664
   384  4 0.000000   59.126998901   32.354999542   21.468000412
   385  3 0.000000   56.791000366   32.501998901   23.972000122
   386  3 0.000000   56.113998413   30.427999496   23.906999588
   387  3 0.000000   56.214000702   31.010000229   20.995000839
   388  3 0.000000   57.444999695   31.268999100   19.201999664
   389  3 0.000000   61.963001251   29.176000595   19.881999969
   390  3 0.000000   61.946998596   27.997999191   21.729000092
   391  3 0.000000   61.488998413   30.072999954   25.322999954
   392  3 0.000000   60.905998230   28.091999054   24.638999939
   393  3 0.000000   62.923999786   32.514999390   22.724000931
   394  3 0.000000   62.676998138   32.594001770   20.556999207
   395  3 0.000000   59.532001495   34.115001678   20.135000229
   396  3 0.000000   58.537998199   34.437999725   22.048000336
   397  1 0.000000   58.908000946   39.110000610   23.514999390
   398  2 0.000000   58.229999542   39.705001831   23.309000015
   399  1 0.000000   61.361000061   38.868999481   23.489999771
   400  2 0.000000   62.115001678   39.345001221   23.229000092
   401  1 0.000000   60.729999542   37.228000641   25.152999878
   402  2 0.000000   61.016998291   36.800998688   25.916000366
   403  1 0.000000   61.223999023   37.457000732   22.802999496
   404  2 0.000000   61.937999725   37.270999908   22.233999252
   405  1 0.000000   58.758998871   37.707000732   22.815999985
   406  2 0.000000   58.020000458   37.657001495   22.197000504
   407  1 0.000000   59.144001007   37.390998840   25.135000229
   408  2 0.000000   58.793998718   37.047000885   25.895000458
   409  4 0.000000   60.328998566   41.048999786   23.017000198
   410  4 0.000000   60.189998627   39.648998260   23.138999939
   411  4 0.000000   61.304000854   39.460998535   25.895000458
   412  4 0.000000   61.421001434   38.490001678   24.916999817
   413  4 0.000000   60.964000702   35.223999023   23.784999847
   414  4 0.000000   61.240001678   36.560001373   23.965999603
   415  4 0.000000   59.946998596   37.060001373   20.743000031
   416  4 0.000000   59.976001740   37.389999390   22.093000412
   417  4 0.000000   57.349998474   36.095001221   24.068000793
   418  4 0.000000   58.617000580   36.755001068   23.930999756
   419  4 0.000000   57.731998444   39.313999176   25.687999725
   420  4 0.000000   58.853000641   38.816001892   24.964000702
   421  3 0.000000   59.321998596   41.715000153   23.194999695
   422  3 0.000000   61.430999756   41.453998566   22.695999146
   423  3 0.000000   61.486999512   40.618000031   25.547000885
   424  3 0.000000   61.049999237   39.062999725   27.027000427
   425  3 0.000000   60.548999786   34.604999542   24.763999939
   426  3 0.000000   61.182998657   34.775001526   22.672000885
   427  3 0.000000   58.883998871   37.195999146   20.166000366
   428  3 0.000000   60.997001648   36.681999207   20.246999741
   429  3 0.000000   56.650001526   36.056999207   23.077999115
   430  3 0.000000   57.147998810   35.569000244   25.148000717
   431  3 0.000000   57.431999207   38.715000153   26.697000504
   432  3 0.000000   57.233001709   40.338001251   25.253999710
   433  1 0.000000   73.382003784   41.761001587   37.830001831
   434  2 0.000000   73.407997131   41.189998627   37.103000641
   435  1 0.000000   72.611999512   44.000000000   38.521999359
   436  2 0.000000   72.151000977   44.727001190   38.172000885
   437  1 0.000000   74.332000732   43.548999786   40.161998749
   438  2 0.000000   74.959999084   43.950000763   40.705001831
   439  1 0.000000   71.952003479   43.382999420   39.812999725
   440  2 0.000000   71.188003540   43.848999023   40.076000214
   441  1 0.000000   72.711997986   41.131999969   39.111000061
   442  2 0.000000   72.343002319   40.251998901   38.963001251
   443  1 0.000000   74.797996521   42.095001221   39.706001282
   444  2 0.000000   75.615997314   41.914001465   40.048000336
   445  4 0.000000   72.543998718   43.344001770   36.152999878
   446  4 0.000000   72.654998779   42.962001801   37.507999420
   447  4 0.000000   74.941001892   44.757999420   38.155998230
   448  4 0.000000   73.941001892   44.388000488   39.035999298
   449  4 0.000000   72.890998840   42.963001251   42.040000916
   450  4 0.000000   73.026000977   43.547000885   40.803001404
   451  4 0.000000   70.358001709   41.513000488   39.771999359
   452  4 0.000000   71.648002625   41.995998383   39.580001831
   453  4 0.000000   74.277000427   39.841999054   40.541000366
   454  4 0.000000   73.787002563   41.124000549   40.118000031
   455  4 0.000000   75.813003540   41.326999664   37.613998413
   456  4 0.000000   74.767997742   42.066001892   38.242000580
   457  3 0.000000   73.039001465   42.591999054   35.330001831
   458  3 0.000000   71.920997620   44.367000580   35.932998657
   459  3 0.000000   74.593002319   45.068000793   37.026000977
   460  3 0.000000   76.083000183   44.765998840   38.602001190
   461  3 0.000000   73.929000854   42.729000092   42.659999847
   462  3 0.000000   71.750999451   42.755001068   42.416000366
   463  3 0.000000   70.132003784   40.381999969   39.388000488
   464  3 0.000000   69.557998657   42.275001526   40.291999817
   465  3 0.000000   73.541999817   38.895999908   40.355998993
   466  3 0.000000   75.347999573   39.855998993   41.118000031
   467  3 0.000000   76.845001221   41.215000153   38.236999512
   468  3 0.000000   75.583000183   40.945999146   36.479999542
   469  1 0.000000   77.137001038   37.220001221   33.682998657
   470  2 0.000000   77.710998535   37.391998291   32.978000641
   471  1 0.000000   76.811996460   35.712001801   35.604999542
   472  2 0.000000   77.242996216   35.005001068   36.028999329
   473  1 0.000000   74.560997009   36.514999390   35.235000610
   474  2 0.000000   73.671997070   36.290000916   35.318000793
   475  1 0.000000   76.541000366   36.949001312   36.542999268
   476  2 0.000000   76.828002930   36.800998688   37.416000366
   477  1 0.000000   76.880996704   38.466999054   34.612998962
   478  2 0.000000   77.408996582   39.240001678   34.381000519
   479  1 0.000000   74.801002502   37.500000000   34.004001617
   480  2 0.000000   74.016998291   37.657001495   33.582000732
   481  4 0.000000   78.567001343   35.243000031   33.946998596
   482  4 0.000000   77.652000427   36.159999847   34.511001587
   483  4 0.000000   75.237998962   34.449001312   34.169998169
   484  4 0.000000   75.440002441   35.352001190   35.196998596
